Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0048872~homeostasis of number of cells	6	4.137931034482759	0.032012094112298224	38103_AT, 32084_AT, 32413_AT, 39511_AT, 37711_AT, 1910_S_AT	133	224	16792	3.381847475832438	1.0	0.39406822440353306	44.62617800708394
GOTERM_BP_ALL	GO:0031325~positive regulation of cellular metabolic process	32	22.06896551724138	0.032020297716743355	33963_AT, 35648_AT, 32717_AT, 35915_AT, 40186_AT, 1355_G_AT, 35373_AT, 1910_S_AT, 37711_AT, 822_S_AT, 37983_AT, 34618_AT, 936_S_AT, 39094_AT, 38945_AT, 1974_S_AT, 32680_AT, 34636_AT, 37454_AT, 1403_S_AT, 1331_S_AT, 1901_S_AT, 1645_AT, 37096_AT, 36703_AT, 34720_AT, 1890_AT, 31687_F_AT, 1419_G_AT, 2090_I_AT, 1983_AT, 39187_AT	133	2839	16792	1.423099841890743	1.0	0.39271350423703366	44.634702757422396
GOTERM_BP_ALL	GO:0003073~regulation of systemic arterial blood pressure	4	2.7586206896551726	0.032118365720369024	679_AT, 37983_AT, 1391_S_AT, 40317_AT, 37105_AT	133	88	16792	5.738892686261107	1.0	0.39222983441020376	44.736513846238324
GOTERM_BP_ALL	GO:0045860~positive regulation of protein kinase activity	9	6.206896551724138	0.03225352380064644	33963_AT, 37096_AT, 32680_AT, 32717_AT, 1403_S_AT, 1983_AT, 40186_AT, 1901_S_AT, 37711_AT	133	470	16792	2.417661174212126	1.0	0.39210421727427947	44.87654077293448
GOTERM_BP_ALL	GO:0002251~organ or tissue specific immune response	3	2.0689655172413794	0.032461187497841784	31793_AT, 1419_G_AT, 31506_S_AT, 33979_AT	133	36	16792	10.521303258145364	1.0	0.3926680519581476	45.091032087302395
GOTERM_BP_ALL	GO:1902806~regulation of cell cycle G1/S phase transition	5	3.4482758620689653	0.032677746877897956	1974_S_AT, 822_S_AT, 38103_AT, 1983_AT, 1910_S_AT	133	153	16792	4.126001277704064	1.0	0.39331049706567933	45.31387135385786
GOTERM_BP_ALL	GO:0045664~regulation of neuron differentiation	10	6.896551724137931	0.03272535567329839	32073_AT, 33080_S_AT, 32680_AT, 40058_S_AT, 32717_AT, 606_AT, 1355_G_AT, 39469_S_AT, 37711_AT, 1910_S_AT	133	560	16792	2.2545649838882924	1.0	0.3923596606105719	45.36274601031794
GOTERM_BP_ALL	GO:0022407~regulation of cell-cell adhesion	8	5.517241379310345	0.032888567429962746	37096_AT, 36703_AT, 34636_AT, 1403_S_AT, 34618_AT, 35367_AT, 35373_AT, 1901_S_AT	133	386	16792	2.6166971833729398	1.0	0.392499261600578	45.52998425870896
GOTERM_BP_ALL	GO:0040008~regulation of growth	11	7.586206896551724	0.032996710064123566	1974_S_AT, 37096_AT, 679_AT, 37983_AT, 33284_AT, 39698_AT, 606_AT, 37105_AT, 1901_S_AT, 39469_S_AT, 37711_AT, 1910_S_AT	133	652	16792	2.1300798007288155	1.0	0.3921244439778452	45.640528246601534
GOTERM_BP_ALL	GO:0045595~regulation of cell differentiation	20	13.793103448275861	0.033044568664490986	33080_S_AT, 32680_AT, 32717_AT, 35367_AT, 35069_AT, 1355_G_AT, 1901_S_AT, 35373_AT, 37711_AT, 1910_S_AT, 39469_S_AT, 32073_AT, 37983_AT, 40058_S_AT, 34618_AT, 606_AT, 1890_AT, 39698_AT, 39511_AT, 39187_AT	133	1544	16792	1.6354357396080874	1.0	0.3911926234646337	45.689381868837216
GOTERM_BP_ALL	GO:0045597~positive regulation of cell differentiation	13	8.96551724137931	0.033171833991185895	32073_AT, 37983_AT, 32717_AT, 34618_AT, 606_AT, 1890_AT, 39698_AT, 35367_AT, 39187_AT, 1355_G_AT, 37711_AT, 1910_S_AT, 39469_S_AT	133	841	16792	1.951632946814122	1.0	0.3910035889088528	45.81909137880595
GOTERM_CC_ALL	GO:0005796~Golgi lumen	4	2.7586206896551726	0.0332204882522196	31793_AT, 2090_I_AT, 31506_S_AT, 34623_AT, 34546_AT	134	96	18224	5.666666666666667	0.9999918974627348	0.3325246862297784	36.96477798193922
GOTERM_MF_ALL	GO:0008083~growth factor activity	5	3.4482758620689653	0.03322736018611566	38646_S_AT, 35090_G_AT, 35091_AT, 1890_AT, 35915_AT, 1855_AT	127	162	16881	4.102508019830855	0.9999999974013642	0.422541596194691	39.186100521712675
GOTERM_BP_ALL	GO:1901991~negative regulation of mitotic cell cycle phase transition	5	3.4482758620689653	0.03335174012867599	1974_S_AT, 822_S_AT, 38103_AT, 39198_S_AT, 1910_S_AT	133	154	16792	4.099209061615077	1.0	0.3913016583052228	46.001953371580925
GOTERM_CC_ALL	GO:0044456~synapse part	10	6.896551724137931	0.03392770225605217	33293_AT, 32148_AT, 38236_AT, 40058_S_AT, 32717_AT, 40317_AT, 936_S_AT, 32279_AT, 1355_G_AT, 37711_AT	134	607	18224	2.2405271828665567	0.9999937144801041	0.3291717034548238	37.5917163740596
GOTERM_BP_ALL	GO:0070232~regulation of T cell apoptotic process	3	2.0689655172413794	0.03414269579375237	1974_S_AT, 1403_S_AT, 35367_AT	133	37	16792	10.236943710627921	1.0	0.397177584761074	46.799008347870796
GOTERM_BP_ALL	GO:0051149~positive regulation of muscle cell differentiation	4	2.7586206896551726	0.0349649917267395	39698_AT, 1890_AT, 37711_AT, 1910_S_AT	133	91	16792	5.549698421878873	1.0	0.4032320545641688	47.61585067541024
GOTERM_BP_ALL	GO:0000904~cell morphogenesis involved in differentiation	12	8.275862068965518	0.035173713261640906	32148_AT, 32680_AT, 40058_S_AT, 34720_AT, 1112_G_AT, 606_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 37711_AT, 1910_S_AT, 1786_AT	133	753	16792	2.0120420573345714	1.0	0.4037266508835148	47.821293993301595
GOTERM_CC_ALL	GO:0005768~endosome	12	8.275862068965518	0.03522479098476068	33371_S_AT, 33080_S_AT, 32680_AT, 38691_S_AT, 606_AT, 34467_G_AT, 936_S_AT, 40294_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 37954_AT	134	811	18224	2.0123304562268802	0.9999960566172427	0.3306192922360275	38.72657833048396
GOTERM_BP_ALL	GO:0008284~positive regulation of cell proliferation	13	8.96551724137931	0.035284699463444674	38646_S_AT, 1403_S_AT, 35069_AT, 1355_G_AT, 1901_S_AT, 1855_AT, 1910_S_AT, 37711_AT, 37096_AT, 34618_AT, 38482_AT, 1983_AT, 39187_AT	133	849	16792	1.9332430014966744	1.0	0.40334846576717964	47.93022672540451
GOTERM_BP_ALL	GO:0021543~pallium development	5	3.4482758620689653	0.03542236783378245	38604_AT, 38816_AT, 39511_AT, 1355_G_AT, 37711_AT	133	157	16792	4.020880226042814	1.0	0.4032098139467921	48.06504935719859
GOTERM_MF_ALL	GO:0042623~ATPase activity, coupled	7	4.827586206896552	0.03557001332516828	32439_AT, 37814_G_AT, 33685_AT, 36234_AT, 1575_AT, 40294_AT, 39469_S_AT	127	326	16881	2.8541374812810973	0.999999999371417	0.43596364553128086	41.3193083604363
GOTERM_BP_ALL	GO:0021537~telencephalon development	6	4.137931034482759	0.03582630812677158	38604_AT, 38816_AT, 34720_AT, 39511_AT, 1355_G_AT, 37711_AT	133	231	16792	3.2793672492920614	1.0	0.4054167077277451	48.458738422209265
GOTERM_BP_ALL	GO:0045666~positive regulation of neuron differentiation	7	4.827586206896552	0.03582716143768935	32073_AT, 32717_AT, 606_AT, 1355_G_AT, 39469_S_AT, 37711_AT, 1910_S_AT	133	310	16792	2.850933786078098	1.0	0.40407278558318716	48.45956708483171
GOTERM_MF_ALL	GO:0048020~CCR chemokine receptor binding	3	2.0689655172413794	0.0358468227643982	36703_AT, 37454_AT, 1403_S_AT	127	40	16881	9.969094488188976	0.9999999994685879	0.4299244592961826	41.5667092947293
GOTERM_BP_ALL	GO:0097035~regulation of membrane lipid distribution	3	2.0689655172413794	0.035857503630427764	33685_AT, 1575_AT, 39469_S_AT	133	38	16792	9.96755045508508	1.0	0.40299554211310007	48.489024647246104
GOTERM_BP_ALL	GO:0072080~nephron tubule development	4	2.7586206896551726	0.03594198283371898	33684_AT, 2090_I_AT, 37711_AT, 1910_S_AT	133	92	16792	5.489375612945407	1.0	0.40239788372958374	48.57095706004316
GOTERM_CC_ALL	GO:0044433~cytoplasmic vesicle part	10	6.896551724137931	0.036410828444792	33371_S_AT, 33963_AT, 33685_AT, 31793_AT, 606_AT, 31687_F_AT, 31525_S_AT, 2090_I_AT, 32279_AT, 31506_S_AT, 34623_AT	134	615	18224	2.211382113821138	0.9999974266841857	0.33115126652500193	39.747508464024506
GOTERM_BP_ALL	GO:1901990~regulation of mitotic cell cycle phase transition	7	4.827586206896552	0.03678742640251402	1974_S_AT, 822_S_AT, 38103_AT, 39198_S_AT, 1983_AT, 39094_AT, 1910_S_AT	133	312	16792	2.8326585695006745	1.0	0.40838409517593877	49.384158209168916
GOTERM_BP_ALL	GO:0022603~regulation of anatomical structure morphogenesis	15	10.344827586206897	0.03679206462246337	33684_AT, 32680_AT, 37454_AT, 1355_G_AT, 1901_S_AT, 37711_AT, 37172_AT, 1910_S_AT, 40058_S_AT, 34720_AT, 606_AT, 1890_AT, 919_AT, 2090_I_AT, 39187_AT	133	1051	16792	1.8019358577223268	1.0	0.4070896257853909	49.388585842924485
GOTERM_BP_ALL	GO:0097529~myeloid leukocyte migration	5	3.4482758620689653	0.0368434019419923	33963_AT, 36703_AT, 37454_AT, 1403_S_AT, 35367_AT	133	159	16792	3.970303116281269	1.0	0.40620329439576197	49.43756788890563
GOTERM_BP_ALL	GO:0051153~regulation of striated muscle cell differentiation	4	2.7586206896551726	0.036932970326783124	39698_AT, 1890_AT, 37711_AT, 1910_S_AT	133	93	16792	5.4303500687201876	1.0	0.4056495048784562	49.522919781322784
GOTERM_BP_ALL	GO:0001952~regulation of cell-matrix adhesion	4	2.7586206896551726	0.036932970326783124	36703_AT, 35169_AT, 35373_AT, 1910_S_AT	133	93	16792	5.4303500687201876	1.0	0.4056495048784562	49.522919781322784
GOTERM_BP_ALL	GO:0051817~modification of morphology or physiology of other organism involved in symbiotic interaction	4	2.7586206896551726	0.036932970326783124	33963_AT, 37096_AT, 679_AT, 1403_S_AT, 37105_AT	133	93	16792	5.4303500687201876	1.0	0.4056495048784562	49.522919781322784
GOTERM_BP_ALL	GO:0006897~endocytosis	11	7.586206896551724	0.036988153329865645	33371_S_AT, 33963_AT, 31512_AT, 37096_AT, 34636_AT, 37408_AT, 31687_F_AT, 31525_S_AT, 35367_AT, 35373_AT, 1786_AT	133	665	16792	2.0884391429702074	1.0	0.4048074609497536	49.57543720844355
GOTERM_BP_ALL	GO:1903037~regulation of leukocyte cell-cell adhesion	7	4.827586206896552	0.03727371391447637	37096_AT, 36703_AT, 1403_S_AT, 34618_AT, 35367_AT, 35373_AT, 1901_S_AT	133	313	16792	2.823608542122078	1.0	0.40592320115280245	49.84638009203288
GOTERM_BP_ALL	GO:0003018~vascular process in circulatory system	5	3.4482758620689653	0.03756612203514787	33963_AT, 37983_AT, 40317_AT, 31687_F_AT, 1419_G_AT	133	160	16792	3.945488721804511	1.0	0.40708580237442704	50.12239404357231
GOTERM_BP_ALL	GO:0038128~ERBB2 signaling pathway	3	2.0689655172413794	0.03760499222805172	35090_G_AT, 35091_AT, 35373_AT, 1901_S_AT	133	39	16792	9.711972238288027	1.0	0.4061138073597421	50.15897666549725
GOTERM_BP_ALL	GO:0046854~phosphatidylinositol phosphorylation	4	2.7586206896551726	0.03793791412325707	35090_G_AT, 35091_AT, 35373_AT, 1855_AT, 1901_S_AT	133	94	16792	5.372580387138058	1.0	0.4076042103190928	50.471268692765015
GOTERM_BP_ALL	GO:1990266~neutrophil migration	4	2.7586206896551726	0.03793791412325707	36703_AT, 37454_AT, 1403_S_AT, 35367_AT	133	94	16792	5.372580387138058	1.0	0.4076042103190928	50.471268692765015
GOTERM_BP_ALL	GO:0051716~cellular response to stimulus	66	45.51724137931035	0.03795022133452164	40959_AT, 38103_AT, 33284_AT, 35915_AT, 1355_G_AT, 1855_AT, 37711_AT, 33293_AT, 35090_G_AT, 936_S_AT, 39511_AT, 41280_R_AT, 1974_S_AT, 40350_AT, 38236_AT, 32418_AT, 34636_AT, 37454_AT, 35595_AT, 1403_S_AT, 1112_G_AT, 37905_R_AT, 1901_S_AT, 37172_AT, 1645_AT, 1786_AT, 31512_AT, 37096_AT, 40271_AT, 1890_AT, 919_AT, 1372_AT, 966_AT, 33963_AT, 33684_AT, 32148_AT, 32717_AT, 37408_AT, 36317_AT, 34467_G_AT, 35367_AT, 40186_AT, 35373_AT, 1910_S_AT, 822_S_AT, 37983_AT, 34249_AT, 34618_AT, 35091_AT, 37953_S_AT, 606_AT, 31506_S_AT, 39094_AT, 38604_AT, 33080_S_AT, 32680_AT, 31793_AT, 38229_AT, 41489_AT, 967_G_AT, 1331_S_AT, 35169_AT, 36378_AT, 33371_S_AT, 36703_AT, 1419_G_AT, 40317_AT, 2090_I_AT, 39187_AT	133	6927	16792	1.2029554179949657	1.0	0.4064181910472955	50.48277775803835
GOTERM_BP_ALL	GO:0034341~response to interferon-gamma	5	3.4482758620689653	0.03829698372508189	36703_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 1419_G_AT	133	161	16792	3.9209825806752905	1.0	0.4080096599512637	50.80601516862215
GOTERM_BP_ALL	GO:0048639~positive regulation of developmental growth	5	3.4482758620689653	0.03829698372508189	39698_AT, 606_AT, 39469_S_AT, 37711_AT, 1910_S_AT	133	161	16792	3.9209825806752905	1.0	0.4080096599512637	50.80601516862215
GOTERM_BP_ALL	GO:0033088~negative regulation of immature T cell proliferation in thymus	2	1.3793103448275863	0.038695870491060616	34618_AT, 1901_S_AT	133	5	16792	50.50225563909774	1.0	0.41001271220676505	51.175374606267056
GOTERM_BP_ALL	GO:0070944~neutrophil mediated killing of bacterium	2	1.3793103448275863	0.038695870491060616	33963_AT, 679_AT, 37105_AT	133	5	16792	50.50225563909774	1.0	0.41001271220676505	51.175374606267056
GOTERM_BP_ALL	GO:0050915~sensory perception of sour taste	2	1.3793103448275863	0.038695870491060616	37953_S_AT, 40317_AT	133	5	16792	50.50225563909774	1.0	0.41001271220676505	51.175374606267056
GOTERM_BP_ALL	GO:0061326~renal tubule development	4	2.7586206896551726	0.038956772079887174	33684_AT, 2090_I_AT, 37711_AT, 1910_S_AT	133	95	16792	5.31602690937871	1.0	0.4108686756315788	51.41554386043514
GOTERM_BP_ALL	GO:0042743~hydrogen peroxide metabolic process	3	2.0689655172413794	0.039384550354290684	33284_AT, 31687_F_AT, 31525_S_AT	133	40	16792	9.469172932330826	1.0	0.41307056200990433	51.806914891267894
GOTERM_BP_ALL	GO:0040012~regulation of locomotion	12	8.275862068965518	0.039669400302412595	33963_AT, 37096_AT, 35090_G_AT, 36703_AT, 1403_S_AT, 35091_AT, 38482_AT, 919_AT, 35367_AT, 1372_AT, 35373_AT, 1901_S_AT, 1910_S_AT	133	768	16792	1.9727443609022555	1.0	0.4140972990382966	52.065867494368455
GOTERM_BP_ALL	GO:0098609~cell-cell adhesion	16	11.03448275862069	0.039921348031426475	38103_AT, 34636_AT, 1403_S_AT, 37968_AT, 35367_AT, 1901_S_AT, 35373_AT, 1910_S_AT, 37096_AT, 36703_AT, 40058_S_AT, 34618_AT, 38482_AT, 31687_F_AT, 39511_AT, 39187_AT	133	1164	16792	1.735472702374493	1.0	0.41485090240148215	52.293812896755675
GOTERM_BP_ALL	GO:0051960~regulation of nervous system development	12	8.275862068965518	0.03998277579862623	32073_AT, 33080_S_AT, 32680_AT, 40058_S_AT, 32717_AT, 606_AT, 40317_AT, 39511_AT, 1355_G_AT, 39469_S_AT, 37711_AT, 1910_S_AT	133	769	16792	1.9701790236319014	1.0	0.41407647318503105	52.34923310016985
GOTERM_BP_ALL	GO:1903038~negative regulation of leukocyte cell-cell adhesion	4	2.7586206896551726	0.039989500043239506	36703_AT, 34618_AT, 35367_AT, 1901_S_AT	133	96	16792	5.260651629072681	1.0	0.41287089358946705	52.35529602583067
GOTERM_BP_ALL	GO:2000134~negative regulation of G1/S transition of mitotic cell cycle	4	2.7586206896551726	0.039989500043239506	1974_S_AT, 822_S_AT, 38103_AT, 1910_S_AT	133	96	16792	5.260651629072681	1.0	0.41287089358946705	52.35529602583067
GOTERM_BP_ALL	GO:0007159~leukocyte cell-cell adhesion	9	6.206896551724138	0.0401043980990112	37096_AT, 36703_AT, 1403_S_AT, 34618_AT, 35367_AT, 39187_AT, 35373_AT, 1901_S_AT, 1910_S_AT	133	491	16792	2.3142581504678192	1.0	0.41253347123539696	52.458781459326985
GOTERM_BP_ALL	GO:0031667~response to nutrient levels	8	5.517241379310345	0.04047928202802076	32073_AT, 1974_S_AT, 38604_AT, 33684_AT, 33284_AT, 34467_G_AT, 37711_AT, 1910_S_AT	133	404	16792	2.5001116653018682	1.0	0.4142563539657287	52.79495373968348
GOTERM_BP_ALL	GO:0044767~single-organism developmental process	54	37.24137931034483	0.040524199251682165	31621_S_AT, 38103_AT, 33284_AT, 35915_AT, 1355_G_AT, 1855_AT, 39469_S_AT, 37711_AT, 32073_AT, 33293_AT, 35090_G_AT, 40058_S_AT, 33922_AT, 39511_AT, 1974_S_AT, 40350_AT, 38236_AT, 34636_AT, 37454_AT, 1112_G_AT, 1901_S_AT, 37172_AT, 1786_AT, 40271_AT, 34720_AT, 38816_AT, 1890_AT, 919_AT, 36436_AT, 966_AT, 33963_AT, 35038_AT, 33684_AT, 32148_AT, 32717_AT, 35367_AT, 38128_AT, 35373_AT, 1910_S_AT, 37983_AT, 34249_AT, 34618_AT, 35091_AT, 39698_AT, 606_AT, 38604_AT, 33080_S_AT, 32680_AT, 41489_AT, 967_G_AT, 1331_S_AT, 35439_AT, 32413_AT, 40317_AT, 2090_I_AT, 39187_AT	133	5475	16792	1.2452610979503553	1.0	0.4133659592719724	52.8350816425327
GOTERM_BP_ALL	GO:0051049~regulation of transport	22	15.172413793103448	0.041094846724366835	33963_AT, 35038_AT, 1974_S_AT, 34636_AT, 1403_S_AT, 35367_AT, 1901_S_AT, 35373_AT, 37711_AT, 1910_S_AT, 1645_AT, 37172_AT, 36766_AT, 39469_S_AT, 1786_AT, 40271_AT, 37983_AT, 1391_S_AT, 37953_S_AT, 1419_G_AT, 40317_AT, 34436_AT	133	1796	16792	1.5465612807073363	1.0	0.4166021780823963	53.34208560124558
GOTERM_BP_ALL	GO:0010948~negative regulation of cell cycle process	6	4.137931034482759	0.04112743644512293	1974_S_AT, 822_S_AT, 38103_AT, 39198_S_AT, 39094_AT, 1910_S_AT	133	240	16792	3.1563909774436087	1.0	0.4156172374361006	53.37088461414916
GOTERM_BP_ALL	GO:0042063~gliogenesis	6	4.137931034482759	0.04112743644512293	32073_AT, 33963_AT, 34720_AT, 39511_AT, 1355_G_AT, 1901_S_AT	133	240	16792	3.1563909774436087	1.0	0.4156172374361006	53.37088461414916
GOTERM_BP_ALL	GO:0003008~system process	24	16.551724137931036	0.041559703577560905	33963_AT, 35038_AT, 38604_AT, 38236_AT, 31621_S_AT, 38103_AT, 32418_AT, 32084_AT, 1355_G_AT, 37711_AT, 1645_AT, 1910_S_AT, 39469_S_AT, 32073_AT, 679_AT, 37983_AT, 40058_S_AT, 34249_AT, 1391_S_AT, 37953_S_AT, 39698_AT, 1419_G_AT, 40317_AT, 31687_F_AT, 37105_AT	133	2014	16792	1.5045359177486914	1.0	0.4177396228460767	53.75128665854989
GOTERM_CC_ALL	GO:0060205~cytoplasmic membrane-bounded vesicle lumen	4	2.7586206896551726	0.041597165112787944	31793_AT, 31687_F_AT, 31525_S_AT, 31506_S_AT, 34623_AT	134	105	18224	5.180952380952381	0.9999996044630032	0.3603014489449953	44.02938404385661
GOTERM_BP_ALL	GO:0048731~system development	44	30.344827586206897	0.04199413728869101	35038_AT, 33963_AT, 33684_AT, 31621_S_AT, 32148_AT, 32717_AT, 38103_AT, 35367_AT, 1355_G_AT, 35373_AT, 1855_AT, 1910_S_AT, 39469_S_AT, 37711_AT, 32073_AT, 33293_AT, 35090_G_AT, 37983_AT, 40058_S_AT, 34249_AT, 34618_AT, 35091_AT, 39698_AT, 606_AT, 39511_AT, 40350_AT, 38604_AT, 33080_S_AT, 38236_AT, 32680_AT, 34636_AT, 41489_AT, 1112_G_AT, 35439_AT, 1901_S_AT, 37172_AT, 1786_AT, 40271_AT, 34720_AT, 38816_AT, 32413_AT, 40317_AT, 2090_I_AT, 39187_AT, 36436_AT	133	4291	16792	1.2946278537172575	1.0	0.4198559583673902	54.13063944301428
GOTERM_BP_ALL	GO:1901988~negative regulation of cell cycle phase transition	5	3.4482758620689653	0.042073516257998926	1974_S_AT, 822_S_AT, 38103_AT, 39198_S_AT, 1910_S_AT	133	166	16792	3.8028806957151913	1.0	0.41923426119806406	54.19963563338459
GOTERM_BP_ALL	GO:0071229~cellular response to acid chemical	5	3.4482758620689653	0.042073516257998926	32717_AT, 2090_I_AT, 35169_AT, 1355_G_AT, 37711_AT	133	166	16792	3.8028806957151913	1.0	0.41923426119806406	54.19963563338459
GOTERM_CC_ALL	GO:0031983~vesicle lumen	4	2.7586206896551726	0.04258761938104116	31793_AT, 31687_F_AT, 31525_S_AT, 31506_S_AT, 34623_AT	134	106	18224	5.132075471698114	0.9999997237090889	0.3586442132313348	44.81432261811378
GOTERM_MF_ALL	GO:0004601~peroxidase activity	3	2.0689655172413794	0.04264967617871979	33284_AT, 31687_F_AT, 31525_S_AT	127	44	16881	9.062813171080888	0.9999999999915575	0.479928173328798	47.34978921198305
GOTERM_BP_ALL	GO:0050767~regulation of neurogenesis	11	7.586206896551724	0.04270059196717795	32073_AT, 33080_S_AT, 32680_AT, 40058_S_AT, 32717_AT, 606_AT, 39511_AT, 1355_G_AT, 39469_S_AT, 37711_AT, 1910_S_AT	133	682	16792	2.03638127577007	1.0	0.42278928667204174	54.74125259533048
GOTERM_BP_ALL	GO:0098602~single organism cell adhesion	12	8.275862068965518	0.043212392275411106	37096_AT, 36703_AT, 34636_AT, 1403_S_AT, 34618_AT, 31687_F_AT, 35367_AT, 39187_AT, 35373_AT, 1901_S_AT, 1910_S_AT, 1786_AT	133	779	16792	1.944887893675138	1.0	0.4254306543237154	55.17881248456672
GOTERM_BP_ALL	GO:0043412~macromolecule modification	42	28.965517241379313	0.043349292596428425	34233_I_AT, 33963_AT, 38674_AT, 35648_AT, 32717_AT, 35915_AT, 1355_G_AT, 40186_AT, 35373_AT, 38128_AT, 1855_AT, 1910_S_AT, 37711_AT, 36713_AT, 39908_AT, 32073_AT, 679_AT, 35090_G_AT, 34249_AT, 35091_AT, 38948_AT, 39698_AT, 33922_AT, 41280_R_AT, 39094_AT, 1974_S_AT, 38236_AT, 32680_AT, 34636_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 1331_S_AT, 40089_AT, 1901_S_AT, 1645_AT, 1786_AT, 37096_AT, 40271_AT, 36703_AT, 1890_AT, 1419_G_AT, 1983_AT, 37105_AT	133	4065	16792	1.3044863080209748	1.0	0.42523344684137476	55.295174966985016
GOTERM_MF_ALL	GO:0022892~substrate-specific transporter activity	15	10.344827586206897	0.04419990843459693	32439_AT, 38236_AT, 33516_AT, 32084_AT, 31525_S_AT, 39469_S_AT, 33685_AT, 35121_AT, 37953_S_AT, 1575_AT, 37097_AT, 40317_AT, 31687_F_AT, 40294_AT, 34436_AT	127	1137	16881	1.7535786258907609	0.9999999999967286	0.48374013151781226	48.59075388438394
GOTERM_BP_ALL	GO:0050865~regulation of cell activation	9	6.206896551724138	0.04425776792270708	31512_AT, 1403_S_AT, 34618_AT, 35367_AT, 35373_AT, 1901_S_AT, 37711_AT, 1910_S_AT, 1786_AT	133	501	16792	2.2680653730133713	1.0	0.4307846962834103	56.060158080313506
GOTERM_BP_ALL	GO:1902807~negative regulation of cell cycle G1/S phase transition	4	2.7586206896551726	0.044258161225241836	1974_S_AT, 822_S_AT, 38103_AT, 1910_S_AT	133	100	16792	5.050225563909774	1.0	0.429562049961437	56.06048656634326
GOTERM_BP_ALL	GO:0014065~phosphatidylinositol 3-kinase signaling	4	2.7586206896551726	0.044258161225241836	1403_S_AT, 1355_G_AT, 35373_AT, 1901_S_AT	133	100	16792	5.050225563909774	1.0	0.429562049961437	56.06048656634326
GOTERM_BP_ALL	GO:0080134~regulation of response to stress	17	11.724137931034482	0.044722447107251075	32680_AT, 37454_AT, 1403_S_AT, 32250_AT, 37968_AT, 35373_AT, 37711_AT, 37172_AT, 37096_AT, 40271_AT, 37983_AT, 39698_AT, 1419_G_AT, 40317_AT, 41280_R_AT, 1372_AT, 39094_AT	133	1285	16792	1.6703080658845557	1.0	0.43176438671702244	56.44664383385047
GOTERM_BP_ALL	GO:0051179~localization	57	39.310344827586206	0.044857019308716425	1355_G_AT, 39469_S_AT, 37711_AT, 33685_AT, 35090_G_AT, 1575_AT, 936_S_AT, 41280_R_AT, 39511_AT, 1974_S_AT, 38236_AT, 34636_AT, 37454_AT, 33516_AT, 1403_S_AT, 1901_S_AT, 1645_AT, 37172_AT, 36766_AT, 1786_AT, 34972_S_AT, 31512_AT, 37096_AT, 40271_AT, 37097_AT, 919_AT, 40294_AT, 1372_AT, 34436_AT, 33963_AT, 35038_AT, 33530_AT, 32717_AT, 37408_AT, 31525_S_AT, 35367_AT, 35373_AT, 1910_S_AT, 37983_AT, 35121_AT, 35091_AT, 37953_S_AT, 1391_S_AT, 32439_AT, 38604_AT, 32680_AT, 32084_AT, 33371_S_AT, 36479_AT, 36703_AT, 38482_AT, 32413_AT, 40317_AT, 31687_F_AT, 1419_G_AT, 39198_S_AT, 32279_AT, 37954_AT	133	5872	16792	1.225574153367069	1.0	0.43153297171230054	56.55796976704277
GOTERM_BP_ALL	GO:0045927~positive regulation of growth	6	4.137931034482759	0.04491270001096345	39698_AT, 606_AT, 1901_S_AT, 39469_S_AT, 37711_AT, 1910_S_AT	133	246	16792	3.079405831652301	1.0	0.43072710034161077	56.60395338250556
GOTERM_MF_ALL	GO:0001046~core promoter sequence-specific DNA binding	4	2.7586206896551726	0.04498040834058888	1974_S_AT, 39187_AT, 37711_AT, 38945_AT	127	106	16881	5.015896597830931	0.9999999999979715	0.481427628398433	49.20517599705363
GOTERM_BP_ALL	GO:0016477~cell migration	16	11.03448275862069	0.04521125203189751	33963_AT, 33530_AT, 37454_AT, 1403_S_AT, 35367_AT, 1355_G_AT, 35373_AT, 37711_AT, 1910_S_AT, 1786_AT, 37096_AT, 40271_AT, 36703_AT, 37983_AT, 919_AT, 1372_AT	133	1184	16792	1.7061572851046536	1.0	0.43169441109167905	56.84972755929436
